time_ms,raw_angle,raw_angle_deg,corrected_cyclic_deg,unwrapped_raw_deg,servo_us,phase,i2c_valid,accepted,md,glitch
54505,3042,267.36328,278.14328,-331.69922,1900,MEASURE,1,1,1,0
54555,3021,265.51758,276.06976,-333.54492,1900,MEASURE,1,1,1,0
54605,3021,265.51758,276.06976,-333.54492,1900,MEASURE,1,1,1,0
54656,3000,263.67188,273.98688,-335.39062,1900,MEASURE,1,1,1,0
54705,3000,263.67188,273.98688,-335.39062,1900,MEASURE,1,1,1,0
54756,2979,261.82617,271.89178,-337.23633,1900,MEASURE,1,1,1,0
54805,2979,261.82617,271.89178,-337.23633,1900,MEASURE,1,1,1,0
54855,2958,259.98047,269.77423,-339.08203,1900,MEASURE,1,1,1,0
54905,2958,259.98047,269.77423,-339.08203,1900,MEASURE,1,1,1,0
54956,2937,258.13477,267.64413,-340.92773,1900,MEASURE,1,1,1,0
55005,2937,258.13477,267.64413,-340.92773,1900,MEASURE,1,1,1,0
55055,2918,256.46484,265.70108,-342.59766,1900,MEASURE,1,1,1,0
55105,2918,256.46484,265.70108,-342.59766,1900,MEASURE,1,1,1,0
55155,2897,254.61914,263.54883,-344.44336,1900,MEASURE,1,1,1,0
55205,2897,254.61914,263.54883,-344.44336,1900,MEASURE,1,1,1,0
55257,2877,252.86133,261.49634,-346.20117,1900,MEASURE,1,1,1,0
55305,2877,252.86133,261.49634,-346.20117,1900,MEASURE,1,1,1,0
55356,2856,251.01562,259.33563,-348.04688,1900,MEASURE,1,1,1,0
55405,2856,251.01562,259.33563,-348.04688,1900,MEASURE,1,1,1,0
55455,2835,249.16992,257.18304,-349.89258,1900,MEASURE,1,1,1,0
55505,2835,249.16992,257.18304,-349.89258,1900,MEASURE,1,1,1,0
55558,2817,247.58789,255.34227,-351.47461,1900,MEASURE,1,1,1,0
55605,2817,247.58789,255.34227,-351.47461,1900,MEASURE,1,1,1,0
55659,2797,245.83008,253.30289,-353.23242,1900,RAMP_OUT,1,1,1,0
55705,2797,245.83008,253.30289,-353.23242,1870,RAMP_OUT,1,1,1,0
55755,2777,244.07227,251.26820,-354.99023,1838,RAMP_OUT,1,1,1,0
55805,2777,244.07227,251.26820,-354.99023,1802,RAMP_OUT,1,1,1,0
55857,2761,242.66602,249.64696,-356.39648,1768,RAMP_OUT,1,1,1,0
55905,2761,242.66602,249.64696,-356.39648,1737,RAMP_OUT,1,1,1,0
55957,2749,241.61133,248.43195,-357.45117,1701,RAMP_OUT,1,1,1,0
56005,2749,241.61133,248.43195,-357.45117,1670,RAMP_OUT,1,1,1,0
56057,2743,241.08398,247.82587,-357.97852,1636,RAMP_OUT,1,1,1,0
56105,2743,241.08398,247.82587,-357.97852,1602,RAMP_OUT,1,1,1,0
56155,2740,240.82031,247.52281,-358.24219,1570,RAMP_OUT,1,1,1,0
56206,2740,240.82031,247.52281,-358.24219,1536,RAMP_OUT,1,1,1,0
56255,2739,240.73242,247.42180,-358.33008,1502,RAMP_OUT,1,1,1,0
56305,2739,240.73242,247.42180,-358.33008,1500,BETWEEN_LEVELS,1,1,1,0
56355,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
56405,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
56455,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
56505,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
56555,2737,240.55664,247.21977,-358.50586,1500,BETWEEN_LEVELS,1,1,1,0
56605,2737,240.55664,247.21977,-358.50586,1500,BETWEEN_LEVELS,1,1,1,0
56655,2737,240.55664,247.21977,-358.50586,1500,BETWEEN_LEVELS,1,1,1,0
56705,2742,240.99609,247.72484,-358.06641,1500,BETWEEN_LEVELS,1,1,1,0
56755,2742,240.99609,247.72484,-358.06641,1500,BETWEEN_LEVELS,1,1,1,0
56805,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
56855,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
56905,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
56955,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
57005,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
57055,2740,240.82031,247.52281,-358.24219,1500,BETWEEN_LEVELS,1,1,1,0
57107,2740,240.82031,247.52281,-358.24219,1534,RAMP_IN,1,1,1,0
57155,2740,240.82031,247.52281,-358.24219,1572,RAMP_IN,1,1,1,0
57207,2740,240.82031,247.52281,-358.24219,1611,RAMP_IN,1,1,1,0
57255,2740,240.82031,247.52281,-358.24219,1650,RAMP_IN,1,1,1,0
57307,2739,240.73242,247.42180,-358.33008,1689,RAMP_IN,1,1,1,0
57358,2739,240.73242,247.42180,-358.33008,1726,RAMP_IN,1,1,1,0
57407,2734,240.29297,246.91672,-358.76953,1766,RAMP_IN,1,1,1,0
57455,2734,240.29297,246.91672,-358.76953,1802,RAMP_IN,1,1,1,0
57507,2722,239.23828,245.70453,-359.82422,1841,RAMP_IN,1,1,1,0
57555,2722,239.23828,245.70453,-359.82422,1880,RAMP_IN,1,1,1,0
57605,2708,238.00781,244.29031,-361.05469,1917,RAMP_IN,1,1,1,0
57655,2708,238.00781,244.29031,-361.05469,1955,RAMP_IN,1,1,1,0
57705,2688,236.25000,242.27000,-362.81250,1960,SETTLE,1,1,1,0
57753,-1,-1.00000,-1.00000,-362.81250,1960,SETTLE,0,0,1,0
57805,2664,234.14062,239.83812,-364.92188,1960,SETTLE,1,1,1,0
57855,2664,234.14062,239.83812,-364.92188,1960,SETTLE,1,1,1,0
57908,2638,231.85547,237.21484,-367.20703,1960,SETTLE,1,1,1,0
57955,2638,231.85547,237.21484,-367.20703,1960,SETTLE,1,1,1,0
58005,2613,229.65820,234.70415,-369.40430,1960,SETTLE,1,1,1,0
58056,2613,229.65820,234.70415,-369.40430,1960,SETTLE,1,1,1,0
58105,2587,227.37305,232.10680,-371.68945,1960,SETTLE,1,1,1,0
58155,2587,227.37305,232.10680,-371.68945,1960,SETTLE,1,1,1,0
58205,2560,225.00000,229.42999,-374.06250,1960,SETTLE,1,1,1,0
58257,2560,225.00000,229.42999,-374.06250,1960,SETTLE,1,1,1,0
58305,2533,222.62695,226.77008,-376.43555,1960,SETTLE,1,1,1,0
58356,2533,222.62695,226.77008,-376.43555,1960,SETTLE,1,1,1,0
58406,2507,220.34180,224.22836,-378.72070,1960,SETTLE,1,1,1,0
58455,2507,220.34180,224.22836,-378.72070,1960,SETTLE,1,1,1,0
58507,2479,217.88086,221.49086,-381.18164,1960,SETTLE,1,1,1,0
58555,2479,217.88086,221.49086,-381.18164,1960,SETTLE,1,1,1,0
58607,2454,215.68359,219.04672,-383.37891,1960,SETTLE,1,1,1,0
58655,2454,215.68359,219.04672,-383.37891,1960,SETTLE,1,1,1,0
58707,2428,213.39844,216.50844,-385.66406,1960,MEASURE,1,1,1,0
58755,2428,213.39844,216.50844,-385.66406,1960,MEASURE,1,1,1,0
58809,2402,211.11328,213.96329,-387.94922,1960,MEASURE,1,1,1,0
58855,2402,211.11328,213.96329,-387.94922,1960,MEASURE,1,1,1,0
58908,2375,208.74023,211.32805,-390.32227,1960,MEASURE,1,1,1,0
58956,2375,208.74023,211.32805,-390.32227,1960,MEASURE,1,1,1,0
59006,2347,206.27930,208.60898,-392.78320,1960,MEASURE,1,1,1,0
59055,2347,206.27930,208.60898,-392.78320,1960,MEASURE,1,1,1,0
59106,2322,204.08203,206.19829,-394.98047,1960,MEASURE,1,1,1,0
59155,2322,204.08203,206.19829,-394.98047,1960,MEASURE,1,1,1,0
59206,2296,201.79688,203.70438,-397.26562,1960,MEASURE,1,1,1,0
59255,2296,201.79688,203.70438,-397.26562,1960,MEASURE,1,1,1,0
59306,2271,199.59961,201.31242,-399.46289,1960,MEASURE,1,1,1,0
59355,2271,199.59961,201.31242,-399.46289,1960,MEASURE,1,1,1,0
59406,2244,197.22656,198.74532,-401.83594,1960,MEASURE,1,1,1,0
59455,2244,197.22656,198.74532,-401.83594,1960,MEASURE,1,1,1,0
59510,2217,194.85352,196.16383,-404.20898,1960,MEASURE,1,1,1,0
59555,2217,194.85352,196.16383,-404.20898,1960,MEASURE,1,1,1,0
59607,2190,192.48047,193.57985,-406.58203,1960,MEASURE,1,1,1,0
59655,2190,192.48047,193.57985,-406.58203,1960,MEASURE,1,1,1,0
59705,2153,189.22852,190.03883,-409.83398,1960,MEASURE,1,1,1,0
59755,2153,189.22852,190.03883,-409.83398,1960,MEASURE,1,1,1,0
59805,2153,189.22852,190.03883,-409.83398,1960,MEASURE,1,1,1,0
59855,2125,186.76758,187.36508,-412.29492,1960,MEASURE,1,1,1,0
59905,2125,186.76758,187.36508,-412.29492,1960,MEASURE,1,1,1,0
59955,2111,185.53711,186.02992,-413.52539,1960,MEASURE,1,1,1,0
60005,2111,185.53711,186.02992,-413.52539,1960,MEASURE,1,1,1,0
60055,2082,182.98828,183.27266,-416.07422,1960,MEASURE,1,1,1,0
60107,2082,182.98828,183.27266,-416.07422,1960,MEASURE,1,1,1,0
60155,2054,180.52734,180.63484,-418.53516,1960,MEASURE,1,1,1,0
60205,2054,180.52734,180.63484,-418.53516,1960,MEASURE,1,1,1,0
60256,2026,178.06641,178.00578,-420.99609,1960,MEASURE,1,1,1,0
60305,2026,178.06641,178.00578,-420.99609,1960,MEASURE,1,1,1,0
60355,1997,175.51758,175.29071,-423.54492,1960,MEASURE,1,1,1,0
60406,1997,175.51758,175.29071,-423.54492,1960,MEASURE,1,1,1,0
60457,1970,173.14453,172.76141,-425.91797,1960,MEASURE,1,1,1,0
60506,1970,173.14453,172.76141,-425.91797,1960,MEASURE,1,1,1,0
60556,1942,170.68359,170.13109,-428.37891,1960,MEASURE,1,1,1,0
60605,1942,170.68359,170.13109,-428.37891,1960,MEASURE,1,1,1,0
60655,1915,168.31055,167.58929,-430.75195,1960,MEASURE,1,1,1,0
60705,1915,168.31055,167.58929,-430.75195,1960,MEASURE,1,1,1,0
60755,1887,165.84961,164.95335,-433.21289,1960,MEASURE,1,1,1,0
60805,1887,165.84961,164.95335,-433.21289,1960,MEASURE,1,1,1,0
60855,1859,163.38867,162.31743,-435.67383,1960,MEASURE,1,1,1,0
60905,1859,163.38867,162.31743,-435.67383,1960,MEASURE,1,1,1,0
60955,1831,160.92773,159.68930,-438.13477,1960,MEASURE,1,1,1,0
61007,1831,160.92773,159.68930,-438.13477,1960,MEASURE,1,1,1,0
61055,1805,158.64258,157.24384,-440.41992,1960,MEASURE,1,1,1,0
61108,1805,158.64258,157.24384,-440.41992,1960,MEASURE,1,1,1,0
61155,1778,156.26953,154.70203,-442.79297,1960,MEASURE,1,1,1,0
61205,1778,156.26953,154.70203,-442.79297,1960,MEASURE,1,1,1,0
61255,1752,153.98438,152.24687,-445.07812,1960,MEASURE,1,1,1,0
61305,1752,153.98438,152.24687,-445.07812,1960,MEASURE,1,1,1,0
61358,1725,151.61133,149.67601,-447.45117,1960,MEASURE,1,1,1,0
61405,1725,151.61133,149.67601,-447.45117,1960,MEASURE,1,1,1,0
61457,1699,149.32617,147.17148,-449.73633,1960,MEASURE,1,1,1,0
61505,1699,149.32617,147.17148,-449.73633,1960,MEASURE,1,1,1,0
61555,1673,147.04102,144.64539,-452.02148,1960,MEASURE,1,1,1,0
61605,1673,147.04102,144.64539,-452.02148,1960,MEASURE,1,1,1,0
61656,1647,144.75586,142.09523,-454.30664,1960,MEASURE,1,1,1,0
61705,1647,144.75586,142.09523,-454.30664,1927,RAMP_OUT,1,1,1,0
61755,1621,142.47070,139.52008,-456.59180,1888,RAMP_OUT,1,1,1,0
61805,1621,142.47070,139.52008,-456.59180,1849,RAMP_OUT,1,1,1,0
61855,1600,140.62500,137.42500,-458.43750,1810,RAMP_OUT,1,1,1,0
61907,1600,140.62500,137.42500,-458.43750,1772,RAMP_OUT,1,1,1,0
61955,1585,139.30664,135.91914,-459.75586,1735,RAMP_OUT,1,1,1,0
62006,1585,139.30664,135.91914,-459.75586,1694,RAMP_OUT,1,1,1,0
62055,1576,138.51562,135.01562,-460.54688,1658,RAMP_OUT,1,1,1,0
62106,1576,138.51562,135.01562,-460.54688,1621,RAMP_OUT,1,1,1,0
62156,1572,138.16406,134.61406,-460.89844,1582,RAMP_OUT,1,1,1,0
62207,1572,138.16406,134.61406,-460.89844,1542,RAMP_OUT,1,1,1,0
62256,1572,138.16406,134.61406,-460.89844,1504,RAMP_OUT,1,1,1,0
62305,1572,138.16406,134.61406,-460.89844,1500,BETWEEN_LEVELS,1,1,1,0
62355,1572,138.16406,134.61406,-460.89844,1500,BETWEEN_LEVELS,1,1,1,0
62405,1572,138.16406,134.61406,-460.89844,1500,BETWEEN_LEVELS,1,1,1,0
62455,1572,138.16406,134.61406,-460.89844,1500,BETWEEN_LEVELS,1,1,1,0
62505,1572,138.16406,134.61406,-460.89844,1500,BETWEEN_LEVELS,1,1,1,0
62556,1571,138.07617,134.51367,-460.98633,1500,BETWEEN_LEVELS,1,1,1,0
62605,1571,138.07617,134.51367,-460.98633,1500,BETWEEN_LEVELS,1,1,1,0
62655,1573,138.25195,134.71445,-460.81055,1500,BETWEEN_LEVELS,1,1,1,0
62706,1573,138.25195,134.71445,-460.81055,1500,BETWEEN_LEVELS,1,1,1,0
62756,1555,136.66992,132.88712,-462.39258,1500,BETWEEN_LEVELS,1,1,1,0
62805,1555,136.66992,132.88712,-462.39258,1500,BETWEEN_LEVELS,1,1,1,0
62856,1555,136.66992,132.88712,-462.39258,1500,BETWEEN_LEVELS,1,1,1,0
62905,1564,137.46094,133.80469,-461.60156,1500,BETWEEN_LEVELS,1,1,1,0
62957,1564,137.46094,133.80469,-461.60156,1500,BETWEEN_LEVELS,1,1,1,0
63005,1559,137.02148,133.29492,-462.04102,1500,BETWEEN_LEVELS,1,1,1,0
63057,1559,137.02148,133.29492,-462.04102,1500,BETWEEN_LEVELS,1,1,1,0
63105,1566,137.63672,134.00859,-461.42578,1535,RAMP_IN,1,1,1,0
63156,1566,137.63672,134.00859,-461.42578,1575,RAMP_IN,1,1,1,0
63205,1572,138.16406,134.61406,-460.89844,1616,RAMP_IN,1,1,1,0
63256,1572,138.16406,134.61406,-460.89844,1660,RAMP_IN,1,1,1,0
63305,1572,138.16406,134.61406,-460.89844,1701,RAMP_IN,1,1,1,0
63357,1572,138.16406,134.61406,-460.89844,1744,RAMP_IN,1,1,1,0
63405,1566,137.63672,134.00859,-461.42578,1783,RAMP_IN,1,1,1,0
63455,1566,137.63672,134.00859,-461.42578,1825,RAMP_IN,1,1,1,0
63505,1555,136.66992,132.88712,-462.39258,1867,RAMP_IN,1,1,1,0
63555,1555,136.66992,132.88712,-462.39258,1910,RAMP_IN,1,1,1,0
63606,1534,134.82422,130.74297,-464.23828,1951,RAMP_IN,1,1,1,0
63655,1534,134.82422,130.74297,-464.23828,1991,RAMP_IN,1,1,1,0
63706,1512,132.89062,128.46562,-466.17188,2000,SETTLE,1,1,1,0
63755,1512,132.89062,128.46562,-466.17188,2000,SETTLE,1,1,1,0
63806,1485,130.51758,125.64101,-468.54492,2000,SETTLE,1,1,1,0
63855,1485,130.51758,125.64101,-468.54492,2000,SETTLE,1,1,1,0
63905,1457,128.05664,122.68008,-471.00586,2000,SETTLE,1,1,1,0
63955,1457,128.05664,122.68008,-471.00586,2000,SETTLE,1,1,1,0
64005,1430,125.68359,119.80297,-473.37891,2000,SETTLE,1,1,1,0
64055,1430,125.68359,119.80297,-473.37891,2000,SETTLE,1,1,1,0
64105,1403,123.31055,116.91367,-475.75195,2000,SETTLE,1,1,1,0
64155,1403,123.31055,116.91367,-475.75195,2000,SETTLE,1,1,1,0
64205,1375,120.84961,113.91023,-478.21289,2000,SETTLE,1,1,1,0
64255,1375,120.84961,113.91023,-478.21289,2000,SETTLE,1,1,1,0
64305,1348,118.47656,111.01406,-480.58594,2000,SETTLE,1,1,1,0
64355,1348,118.47656,111.01406,-480.58594,2000,SETTLE,1,1,1,0
64405,1320,116.01562,108.01813,-483.04688,2000,SETTLE,1,1,1,0
64455,1320,116.01562,108.01813,-483.04688,2000,SETTLE,1,1,1,0
64505,1294,113.73047,105.24297,-485.33203,2000,SETTLE,1,1,1,0
64558,1294,113.73047,105.24297,-485.33203,2000,SETTLE,1,1,1,0
64605,1267,111.35742,102.36774,-487.70508,2000,SETTLE,1,1,1,0
64655,1267,111.35742,102.36774,-487.70508,2000,SETTLE,1,1,1,0
64706,1240,108.98438,99.50438,-490.07812,2000,MEASURE,1,1,1,0
64756,1240,108.98438,99.50438,-490.07812,2000,MEASURE,1,1,1,0
64805,1214,106.69922,96.76734,-492.36328,2000,MEASURE,1,1,1,0
64855,1214,106.69922,96.76734,-492.36328,2000,MEASURE,1,1,1,0
64905,1186,104.23828,93.86015,-494.82422,2000,MEASURE,1,1,1,0
64955,1186,104.23828,93.86015,-494.82422,2000,MEASURE,1,1,1,0
65005,1159,101.86523,91.09586,-497.19727,2000,MEASURE,1,1,1,0
65055,1159,101.86523,91.09586,-497.19727,2000,MEASURE,1,1,1,0
65105,1127,99.05273,87.86242,-500.00977,2000,MEASURE,1,1,1,0
65155,1127,99.05273,87.86242,-500.00977,2000,MEASURE,1,1,1,0
65205,1100,96.67969,85.16844,-502.38281,2000,MEASURE,1,1,1,0
65255,1100,96.67969,85.16844,-502.38281,2000,MEASURE,1,1,1,0
65305,1069,93.95508,82.09727,-505.10742,2000,MEASURE,1,1,1,0
65355,1069,93.95508,82.09727,-505.10742,2000,MEASURE,1,1,1,0
65405,1042,91.58203,79.44640,-507.48047,2000,MEASURE,1,1,1,0
65455,1042,91.58203,79.44640,-507.48047,2000,MEASURE,1,1,1,0
65505,1005,88.33008,75.86571,-510.73242,2000,MEASURE,1,1,1,0
65555,1005,88.33008,75.86571,-510.73242,2000,MEASURE,1,1,1,0
65605,972,85.42969,72.72844,-513.63281,2000,MEASURE,1,1,1,0
65655,2047,179.91211,179.97617,-513.63281,2000,MEASURE,1,0,1,1
65705,940,82.61719,69.74344,-516.44531,2000,MEASURE,1,1,1,0
65755,940,82.61719,69.74344,-516.44531,2000,MEASURE,1,1,1,0
65805,905,79.54102,66.54633,-519.52148,2000,MEASURE,1,1,1,0
65855,905,79.54102,66.54633,-519.52148,2000,MEASURE,1,1,1,0
65906,905,79.54102,66.54633,-519.52148,2000,MEASURE,1,1,1,0
65955,869,76.37695,63.34008,-522.68555,2000,MEASURE,1,1,1,0
66007,869,76.37695,63.34008,-522.68555,2000,MEASURE,1,1,1,0
66055,839,73.74023,60.71586,-525.32227,2000,MEASURE,1,1,1,0
66107,839,73.74023,60.71586,-525.32227,2000,MEASURE,1,1,1,0
66155,795,69.87305,56.94180,-529.18945,2000,MEASURE,1,1,1,0
66208,795,69.87305,56.94180,-529.18945,2000,MEASURE,1,1,1,0
66255,770,67.67578,54.83828,-531.38672,2000,MEASURE,1,1,1,0
66307,773,67.93945,55.09070,-531.12305,2000,MEASURE,1,1,1,0
66355,734,64.51172,51.87672,-534.55078,2000,MEASURE,1,1,1,0
66409,734,64.51172,51.87672,-534.55078,2000,MEASURE,1,1,1,0
66456,697,61.25977,48.91758,-537.80273,2000,MEASURE,1,1,1,0
66507,697,61.25977,48.91758,-537.80273,2000,MEASURE,1,1,1,0
66555,659,57.91992,45.97023,-541.14258,2000,MEASURE,1,1,1,0
66607,659,57.91992,45.97023,-541.14258,2000,MEASURE,1,1,1,0
66655,621,54.58008,43.11133,-544.48242,2000,MEASURE,1,1,1,0
66706,621,54.58008,43.11133,-544.48242,2000,MEASURE,1,1,1,0
66755,581,51.06445,40.17945,-547.99805,2000,MEASURE,1,1,1,0
66806,581,51.06445,40.17945,-547.99805,2000,MEASURE,1,1,1,0
66856,538,47.28516,37.11016,-551.77734,2000,MEASURE,1,1,1,0
66905,538,47.28516,37.11016,-551.77734,2000,MEASURE,1,1,1,0
66955,494,43.41797,34.02422,-555.64453,2000,MEASURE,1,1,1,0
67007,494,43.41797,34.02422,-555.64453,2000,MEASURE,1,1,1,0
67055,450,39.55078,30.98266,-559.51172,2000,MEASURE,1,1,1,0
67107,450,39.55078,30.98266,-559.51172,2000,MEASURE,1,1,1,0
67155,405,35.59570,27.93258,-563.46680,2000,MEASURE,1,1,1,0
67208,405,35.59570,27.93258,-563.46680,2000,MEASURE,1,1,1,0
67255,360,31.64062,24.92813,-567.42188,2000,MEASURE,1,1,1,0
67308,360,31.64062,24.92813,-567.42188,2000,MEASURE,1,1,1,0
67355,315,27.68555,21.96805,-571.37695,2000,MEASURE,1,1,1,0
67407,315,27.68555,21.96805,-571.37695,2000,MEASURE,1,1,1,0
67455,268,23.55469,18.90094,-575.50781,2000,MEASURE,1,1,1,0
67508,268,23.55469,18.90094,-575.50781,2000,MEASURE,1,1,1,0
67555,223,19.59961,15.98273,-579.46289,2000,MEASURE,1,1,1,0
67608,223,19.59961,15.98273,-579.46289,2000,MEASURE,1,1,1,0
67655,175,15.38086,12.86336,-583.68164,2000,MEASURE,1,1,1,0
67706,175,15.38086,12.86336,-583.68164,1970,RAMP_OUT,1,1,1,0
67755,129,11.33789,9.84570,-587.72461,1926,RAMP_OUT,1,1,1,0
67806,129,11.33789,9.84570,-587.72461,1886,RAMP_OUT,1,1,1,0
67855,89,7.82227,7.20102,-591.24023,1845,RAMP_OUT,1,1,1,0
67907,89,7.82227,7.20102,-591.24023,1800,RAMP_OUT,1,1,1,0
67955,61,5.36133,5.33414,-593.70117,1760,RAMP_OUT,1,1,1,0
68005,61,5.36133,5.33414,-593.70117,1718,RAMP_OUT,1,1,1,0
68057,45,3.95508,4.26289,-595.10742,1677,RAMP_OUT,1,1,1,0
68105,45,3.95508,4.26289,-595.10742,1635,RAMP_OUT,1,1,1,0
68155,37,3.25195,3.72727,-595.81055,1593,RAMP_OUT,1,1,1,0
68205,37,3.25195,3.72727,-595.81055,1553,RAMP_OUT,1,1,1,0
68255,36,3.16406,3.66031,-595.89844,1511,RAMP_OUT,1,1,1,0
68305,36,3.16406,3.66031,-595.89844,1500,BETWEEN_LEVELS,1,1,1,0
68355,40,3.51562,3.92812,-595.54688,1500,BETWEEN_LEVELS,1,1,1,0
68405,40,3.51562,3.92812,-595.54688,1500,BETWEEN_LEVELS,1,1,1,0
68455,36,3.16406,3.66031,-595.89844,1500,BETWEEN_LEVELS,1,1,1,0
68505,36,3.16406,3.66031,-595.89844,1500,BETWEEN_LEVELS,1,1,1,0
68555,36,3.16406,3.66031,-595.89844,1500,BETWEEN_LEVELS,1,1,1,0
68606,36,3.16406,3.66031,-595.89844,1500,BETWEEN_LEVELS,1,1,1,0
68657,40,3.51562,3.92812,-595.54688,1500,BETWEEN_LEVELS,1,1,1,0
68705,40,3.51562,3.92812,-595.54688,1500,BETWEEN_LEVELS,1,1,1,0
68755,42,3.69141,4.06203,-595.37109,1500,BETWEEN_LEVELS,1,1,1,0
68805,42,3.69141,4.06203,-595.37109,1500,BETWEEN_LEVELS,1,1,1,0
68855,44,3.86719,4.19594,-595.19531,1500,BETWEEN_LEVELS,1,1,1,0
68906,44,3.86719,4.19594,-595.19531,1500,BETWEEN_LEVELS,1,1,1,0
68955,45,3.95508,4.26289,-595.10742,1500,BETWEEN_LEVELS,1,1,1,0
69006,45,3.95508,4.26289,-595.10742,1500,BETWEEN_LEVELS,1,1,1,0
69055,45,3.95508,4.26289,-595.10742,1500,BETWEEN_LEVELS,1,1,1,0
69105,51,4.48242,4.66461,-594.58008,1533,RAMP_IN,1,1,1,0
69155,51,4.48242,4.66461,-594.58008,1585,RAMP_IN,1,1,1,0
69206,39,3.42773,3.86117,-595.63477,1636,RAMP_IN,1,1,1,0
69255,39,3.42773,3.86117,-595.63477,1684,RAMP_IN,1,1,1,0
69306,34,2.98828,3.52641,-596.07422,1734,RAMP_IN,1,1,1,0
69355,34,2.98828,3.52641,-596.07422,1785,RAMP_IN,1,1,1,0
69405,21,1.84570,2.65258,-597.21680,1834,RAMP_IN,1,1,1,0
69455,21,1.84570,2.65258,-597.21680,1885,RAMP_IN,1,1,1,0
69505,0,0.00000,1.24000,-599.06250,1933,RAMP_IN,1,1,1,0
69555,0,0.00000,1.24000,-599.06250,1983,RAMP_IN,1,1,1,0
69605,4064,357.18750,359.06750,-601.87500,2034,RAMP_IN,1,1,1,0
69657,4064,357.18750,359.06750,-601.87500,2087,RAMP_IN,1,1,1,0
69705,4023,353.58398,356.26837,-605.47852,2100,SETTLE,1,1,1,0
69757,4023,353.58398,356.26837,-605.47852,2100,SETTLE,1,1,1,0
69805,3972,349.10156,352.75656,-609.96094,2100,SETTLE,1,1,1,0
69856,3972,349.10156,352.75656,-609.96094,2100,SETTLE,1,1,1,0
69905,3919,344.44336,349.03555,-614.61914,2100,SETTLE,1,1,1,0
69956,3919,344.44336,349.03555,-614.61914,2100,SETTLE,1,1,1,0
70005,3869,340.04883,345.47665,-619.01367,2100,SETTLE,1,1,1,0
70055,3869,340.04883,345.47665,-619.01367,2100,SETTLE,1,1,1,0
70105,3816,335.39062,341.64062,-623.67188,2100,SETTLE,1,1,1,0
70155,3816,335.39062,341.64062,-623.67188,2100,SETTLE,1,1,1,0
70205,3768,331.17188,338.12439,-627.89062,2100,SETTLE,1,1,1,0
70255,3768,331.17188,338.12439,-627.89062,2100,SETTLE,1,1,1,0
70306,3728,327.65625,335.17126,-631.40625,2100,SETTLE,1,1,1,0
70355,3728,327.65625,335.17126,-631.40625,2100,SETTLE,1,1,1,0
70406,3688,324.14062,332.21063,-634.92188,2100,SETTLE,1,1,1,0
70455,3688,324.14062,332.21063,-634.92188,2100,SETTLE,1,1,1,0
70505,3641,320.00977,328.70163,-639.05273,2100,SETTLE,1,1,1,0
70555,3641,320.00977,328.70163,-639.05273,2100,SETTLE,1,1,1,0
70605,3595,315.96680,325.24274,-643.09570,2100,SETTLE,1,1,1,0
70658,3595,315.96680,325.24274,-643.09570,2100,SETTLE,1,1,1,0
70705,3547,311.74805,321.59274,-647.31445,2100,MEASURE,1,1,1,0
70758,3547,311.74805,321.59274,-647.31445,2100,MEASURE,1,1,1,0
70805,3501,307.70508,318.04102,-651.35742,2100,MEASURE,1,1,1,0
70855,3501,307.70508,318.04102,-651.35742,2100,MEASURE,1,1,1,0
70905,3455,303.66211,314.44055,-655.40039,2100,MEASURE,1,1,1,0
70955,3455,303.66211,314.44055,-655.40039,2100,MEASURE,1,1,1,0
71007,3420,300.58594,311.65594,-658.47656,2100,MEASURE,1,1,1,0
71056,3420,300.58594,311.65594,-658.47656,2100,MEASURE,1,1,1,0
71106,3387,297.68555,308.99835,-661.37695,2100,MEASURE,1,1,1,0
71156,3387,297.68555,308.99835,-661.37695,2100,MEASURE,1,1,1,0
71207,3359,295.22461,306.71991,-663.83789,2100,MEASURE,1,1,1,0
71255,3359,295.22461,306.71991,-663.83789,2100,MEASURE,1,1,1,0
71306,3328,292.50000,304.16000,-666.56250,2100,MEASURE,1,1,1,0
71355,3328,292.50000,304.16000,-666.56250,2100,MEASURE,1,1,1,0
71405,3297,289.77539,301.55164,-669.28711,2100,MEASURE,1,1,1,0
71455,3297,289.77539,301.55164,-669.28711,2100,MEASURE,1,1,1,0
71505,3266,287.05078,298.90579,-672.01172,2100,MEASURE,1,1,1,0
71555,3266,287.05078,298.90579,-672.01172,2100,MEASURE,1,1,1,0
71605,3234,284.23828,296.11703,-674.82422,2100,MEASURE,1,1,1,0
71655,3234,284.23828,296.11703,-674.82422,2100,MEASURE,1,1,1,0
71705,3205,281.68945,293.53571,-677.37305,2100,MEASURE,1,1,1,0
