time_ms,raw_angle,raw_angle_deg,corrected_cyclic_deg,unwrapped_raw_deg,servo_us,phase,i2c_valid,accepted,md,glitch
17498,2122,186.50391,187.07890,-477.59766,1500,FINAL_NEUTRAL,1,1,1,0
17548,2121,186.41602,186.98352,-477.68555,1500,FINAL_NEUTRAL,1,1,1,0
17598,2121,186.41602,186.98352,-477.68555,1500,FINAL_NEUTRAL,1,1,1,0
17648,2121,186.41602,186.98352,-477.68555,1500,FINAL_NEUTRAL,1,1,1,0
17698,2121,186.41602,186.98352,-477.68555,1500,FINAL_NEUTRAL,1,1,1,0
17748,2122,186.50391,187.07890,-477.59766,1500,FINAL_NEUTRAL,1,1,1,0
17798,2122,186.50391,187.07890,-477.59766,1500,FINAL_NEUTRAL,1,1,1,0
17848,2121,186.41602,186.98352,-477.68555,1500,FINAL_NEUTRAL,1,1,1,0
17898,2121,186.41602,186.98352,-477.68555,1500,FINAL_NEUTRAL,1,1,1,0
17948,2121,186.41602,186.98352,-477.68555,1500,FINAL_NEUTRAL,1,1,1,0
17998,2121,186.41602,186.98352,-477.68555,1500,FINAL_NEUTRAL,1,1,1,0
